'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:36:27.704 20/01/2026]',0.62,0.56,0.65,0.64,0.00,0.00,0.54,0.50,2.35,1.97,2.79,2.28,0.00,0.00,2.40,2.11,3.87,3.88,4.58,4.33,0.00,0.00,4.31,4.02,1.65,1.67,2.10,2.41,0.00,0.00,2.47,1.79,0.13,0.12,0.16,0.19,0.00,0.00,0.18,0.12,0
'[13:36:27.721 20/01/2026]',0.59,0.56,0.62,0.64,0.00,0.00,0.54,0.50,2.36,1.99,2.82,2.32,0.00,0.00,2.42,2.13,3.92,3.85,4.65,4.40,0.00,0.00,4.38,4.02,1.63,1.66,2.08,2.40,0.00,0.00,2.46,1.80,0.13,0.11,0.16,0.18,0.00,0.00,0.17,0.11,0
'[13:36:27.737 20/01/2026]',0.56,0.53,0.60,0.62,0.00,0.00,0.53,0.48,2.37,1.98,2.86,2.36,0.00,0.00,2.45,2.14,3.96,3.85,4.70,4.46,0.00,0.00,4.44,4.05,1.62,1.65,2.07,2.40,0.00,0.00,2.45,1.80,0.13,0.11,0.16,0.18,0.00,0.00,0.16,0.11,0
'[13:36:27.754 20/01/2026]',0.54,0.51,0.59,0.61,0.00,0.00,0.53,0.46,2.40,1.98,2.88,2.40,0.00,0.00,2.46,2.15,3.98,3.85,4.75,4.51,0.00,0.00,4.49,4.08,1.62,1.65,2.06,2.39,0.00,0.00,2.44,1.80,0.12,0.11,0.15,0.17,0.00,0.00,0.15,0.11,0
'[13:36:27.770 20/01/2026]',0.55,0.49,0.61,0.59,0.00,0.00,0.55,0.46,2.42,1.99,2.91,2.43,0.00,0.00,2.49,2.17,3.97,3.85,4.75,4.55,0.00,0.00,4.51,4.11,1.65,1.65,2.09,2.40,0.00,0.00,2.47,1.82,0.12,0.10,0.14,0.16,0.00,0.00,0.15,0.11,0
'[13:36:27.787 20/01/2026]',0.52,0.51,0.59,0.61,0.00,0.00,0.54,0.47,2.39,1.99,2.85,2.47,0.00,0.00,2.45,2.19,3.91,3.86,4.68,4.56,0.00,0.00,4.55,4.15,1.72,1.69,2.19,2.43,0.00,0.00,2.56,1.86,0.13,0.10,0.16,0.16,0.00,0.00,0.17,0.11,0
'[13:36:27.804 20/01/2026]',0.49,0.48,0.58,0.60,0.00,0.00,0.53,0.45,2.35,1.94,2.80,2.44,0.00,0.00,2.41,2.15,3.86,3.93,4.62,4.51,0.00,0.00,4.68,4.25,1.79,1.76,2.28,2.52,0.00,0.00,2.65,1.95,0.15,0.11,0.17,0.17,0.00,0.00,0.18,0.12,0
'[13:36:27.820 20/01/2026]',0.46,0.46,0.57,0.60,0.00,0.00,0.52,0.43,2.32,1.89,2.76,2.41,0.00,0.00,2.38,2.11,3.89,3.99,4.61,4.50,0.00,0.00,4.81,4.34,1.85,1.83,2.36,2.60,0.00,0.00,2.73,2.03,0.16,0.13,0.19,0.18,0.00,0.00,0.19,0.13,0
'[13:36:27.837 20/01/2026]',0.45,0.44,0.56,0.59,0.00,0.00,0.52,0.41,2.27,1.84,2.67,2.38,0.00,0.00,2.28,2.08,3.96,4.05,4.73,4.59,0.00,0.00,4.97,4.43,1.95,1.90,2.51,2.67,0.00,0.00,2.88,2.11,0.17,0.14,0.21,0.20,0.00,0.00,0.21,0.14,0
'[13:36:27.854 20/01/2026]',0.51,0.42,0.62,0.58,0.00,0.00,0.59,0.41,2.21,1.78,2.55,2.29,0.00,0.00,2.13,2.02,4.09,4.13,4.92,4.72,0.00,0.00,5.19,4.53,2.09,2.00,2.70,2.82,0.00,0.00,3.09,2.22,0.18,0.15,0.22,0.22,0.00,0.00,0.23,0.15,0
'[13:36:27.871 20/01/2026]',0.57,0.48,0.69,0.64,0.00,0.00,0.66,0.47,2.14,1.71,2.45,2.15,0.00,0.00,2.00,1.92,4.21,4.28,5.10,4.92,0.00,0.00,5.39,4.70,2.22,2.13,2.88,3.01,0.00,0.00,3.27,2.37,0.18,0.15,0.23,0.23,0.00,0.00,0.24,0.16,0
'[13:36:27.887 20/01/2026]',0.61,0.53,0.74,0.69,0.00,0.00,0.72,0.53,2.20,1.64,2.48,2.02,0.00,0.00,2.01,1.83,4.34,4.41,5.31,5.10,0.00,0.00,5.63,4.86,2.40,2.25,3.13,3.18,0.00,0.00,3.52,2.51,0.19,0.15,0.24,0.25,0.00,0.00,0.24,0.16,0
'[13:36:27.903 20/01/2026]',0.65,0.57,0.79,0.75,0.00,0.00,0.77,0.57,2.25,1.69,2.52,2.03,0.00,0.00,2.02,1.86,4.47,4.57,5.51,5.33,0.00,0.00,5.84,5.03,2.58,2.42,3.35,3.40,0.00,0.00,3.75,2.70,0.19,0.16,0.24,0.25,0.00,0.00,0.24,0.17,0
'[13:36:27.920 20/01/2026]',0.64,0.61,0.76,0.81,0.00,0.00,0.75,0.61,2.32,1.73,2.59,2.05,0.00,0.00,2.07,1.88,4.56,4.71,5.67,5.54,0.00,0.00,6.02,5.19,2.76,2.57,3.61,3.61,0.00,0.00,4.00,2.88,0.20,0.16,0.24,0.24,0.00,0.00,0.24,0.17,0
'[13:36:27.936 20/01/2026]',0.63,0.61,0.74,0.78,0.00,0.00,0.72,0.60,2.39,1.79,2.66,2.13,0.00,0.00,2.11,1.93,4.64,4.84,5.81,5.70,0.00,0.00,6.17,5.32,2.93,2.73,3.84,3.84,0.00,0.00,4.24,3.07,0.20,0.17,0.23,0.24,0.00,0.00,0.24,0.17,0
'[13:36:27.962 20/01/2026]',0.62,0.60,0.72,0.76,0.00,0.00,0.70,0.59,2.45,1.84,2.72,2.24,0.00,0.00,2.17,1.98,4.72,4.95,5.94,5.86,0.00,0.00,6.32,5.44,3.09,2.88,4.06,4.05,0.00,0.00,4.46,3.24,0.20,0.17,0.23,0.24,0.00,0.00,0.24,0.18,0
'[13:36:27.992 20/01/2026]',0.58,0.60,0.68,0.74,0.00,0.00,0.66,0.58,2.54,1.89,2.81,2.35,0.00,0.00,2.29,2.02,4.84,5.05,6.09,6.00,0.00,0.00,6.48,5.54,3.22,3.02,4.23,4.25,0.00,0.00,4.63,3.40,0.20,0.18,0.22,0.24,0.00,0.00,0.23,0.18,0
'[13:36:28.021 20/01/2026]',0.54,0.56,0.64,0.70,0.00,0.00,0.62,0.54,2.63,1.98,2.90,2.46,0.00,0.00,2.40,2.10,5.03,5.17,6.22,6.16,0.00,0.00,6.62,5.66,3.33,3.13,4.39,4.41,0.00,0.00,4.80,3.53,0.19,0.17,0.21,0.23,0.00,0.00,0.21,0.17,0
'[13:36:28.051 20/01/2026]',0.50,0.53,0.62,0.67,0.00,0.00,0.61,0.51,2.72,2.07,2.99,2.57,0.00,0.00,2.50,2.17,5.20,5.28,6.35,6.30,0.00,0.00,6.76,5.77,3.44,3.22,4.53,4.55,0.00,0.00,4.93,3.65,0.17,0.17,0.20,0.22,0.00,0.00,0.20,0.17,0
'[13:36:28.079 20/01/2026]',0.51,0.50,0.63,0.63,0.00,0.00,0.62,0.48,2.83,2.15,3.13,2.67,0.00,0.00,2.64,2.25,5.33,5.38,6.54,6.44,0.00,0.00,6.95,5.87,3.54,3.31,4.68,4.67,0.00,0.00,5.09,3.74,0.17,0.17,0.20,0.21,0.00,0.00,0.20,0.16,0
'[13:36:28.108 20/01/2026]',0.52,0.50,0.64,0.64,0.00,0.00,0.63,0.49,2.94,2.25,3.27,2.81,0.00,0.00,2.76,2.36,5.44,5.52,6.70,6.63,0.00,0.00,7.12,6.02,3.64,3.40,4.82,4.82,0.00,0.00,5.24,3.85,0.16,0.17,0.20,0.20,0.00,0.00,0.21,0.15,0
'[13:36:28.136 20/01/2026]',0.56,0.51,0.68,0.65,0.00,0.00,0.67,0.51,3.05,2.36,3.39,2.94,0.00,0.00,2.91,2.46,5.55,5.65,6.86,6.81,0.00,0.00,7.30,6.15,3.75,3.49,4.96,4.96,0.00,0.00,5.40,3.95,0.16,0.18,0.20,0.20,0.00,0.00,0.21,0.16,0
'[13:36:28.167 20/01/2026]',0.61,0.55,0.74,0.69,0.00,0.00,0.73,0.55,3.23,2.47,3.61,3.08,0.00,0.00,3.09,2.57,5.62,5.78,7.11,6.99,0.00,0.00,7.56,6.28,3.90,3.59,5.14,5.10,0.00,0.00,5.59,4.06,0.16,0.17,0.20,0.21,0.00,0.00,0.21,0.16,0
'[13:36:28.196 20/01/2026]',0.63,0.60,0.75,0.76,0.00,0.00,0.74,0.59,3.42,2.66,3.84,3.26,0.00,0.00,3.22,2.74,5.67,5.99,7.38,7.25,0.00,0.00,7.84,6.48,4.05,3.74,5.33,5.28,0.00,0.00,5.81,4.20,0.16,0.17,0.20,0.20,0.00,0.00,0.20,0.16,0
'[13:36:28.224 20/01/2026]',0.61,0.61,0.72,0.76,0.00,0.00,0.73,0.62,3.62,2.85,4.09,3.38,0.00,0.00,3.40,2.91,5.87,6.21,7.67,7.55,0.00,0.00,8.13,6.68,4.17,3.89,5.48,5.48,0.00,0.00,5.99,4.34,0.16,0.17,0.20,0.20,0.00,0.00,0.20,0.16,0
'[13:36:28.253 20/01/2026]',0.61,0.60,0.72,0.74,0.00,0.00,0.72,0.61,3.81,3.06,4.31,3.48,0.00,0.00,3.60,3.11,6.08,6.44,7.95,7.85,0.00,0.00,8.41,6.90,4.27,4.01,5.61,5.65,0.00,0.00,6.15,4.44,0.16,0.16,0.20,0.20,0.00,0.00,0.20,0.15,0
'[13:36:28.281 20/01/2026]',0.62,0.60,0.72,0.73,0.00,0.00,0.72,0.61,3.98,3.24,4.52,3.68,0.00,0.00,3.79,3.30,6.28,6.67,8.21,8.13,0.00,0.00,8.66,7.13,4.36,4.12,5.73,5.80,0.00,0.00,6.30,4.51,0.16,0.16,0.20,0.20,0.00,0.00,0.21,0.15,0
'[13:36:28.309 20/01/2026]',0.62,0.60,0.71,0.73,0.00,0.00,0.72,0.61,4.12,3.41,4.70,3.87,0.00,0.00,3.96,3.47,6.45,6.88,8.43,8.40,0.00,0.00,8.88,7.34,4.46,4.21,5.86,5.94,0.00,0.00,6.46,4.58,0.16,0.17,0.20,0.21,0.00,0.00,0.21,0.16,0
'[13:36:28.338 20/01/2026]',0.61,0.60,0.69,0.71,0.00,0.00,0.70,0.61,4.25,3.56,4.87,4.05,0.00,0.00,4.12,3.61,6.58,7.07,8.62,8.62,0.00,0.00,9.07,7.52,4.56,4.31,5.99,6.10,0.00,0.00,6.63,4.64,0.15,0.16,0.20,0.21,0.00,0.00,0.21,0.15,0
'[13:36:28.366 20/01/2026]',0.60,0.58,0.69,0.68,0.00,0.00,0.70,0.60,4.39,3.70,5.05,4.23,0.00,0.00,4.29,3.75,6.71,7.22,8.80,8.81,0.00,0.00,9.25,7.68,4.67,4.41,6.14,6.27,0.00,0.00,6.80,4.71,0.16,0.16,0.21,0.21,0.00,0.00,0.21,0.15,0
'[13:36:28.395 20/01/2026]',0.58,0.58,0.66,0.68,0.00,0.00,0.68,0.60,4.50,3.84,5.20,4.40,0.00,0.00,4.44,3.89,6.85,7.38,8.99,9.00,0.00,0.00,9.44,7.83,4.78,4.52,6.28,6.44,0.00,0.00,6.98,4.79,0.15,0.15,0.20,0.22,0.00,0.00,0.21,0.15,0
'[13:36:28.423 20/01/2026]',0.56,0.55,0.65,0.65,0.00,0.00,0.65,0.58,4.61,3.96,5.34,4.56,0.00,0.00,4.58,4.01,6.98,7.54,9.16,9.19,0.00,0.00,9.62,8.00,4.89,4.64,6.42,6.62,0.00,0.00,7.15,4.88,0.15,0.14,0.20,0.22,0.00,0.00,0.21,0.15,0
'[13:36:28.452 20/01/2026]',0.55,0.53,0.64,0.62,0.00,0.00,0.65,0.56,4.69,4.07,5.46,4.71,0.00,0.00,4.68,4.12,7.10,7.69,9.31,9.37,0.00,0.00,9.79,8.14,5.00,4.75,6.56,6.79,0.00,0.00,7.32,4.96,0.15,0.14,0.20,0.22,0.00,0.00,0.21,0.15,0
'[13:36:28.487 20/01/2026]',0.55,0.53,0.64,0.61,0.00,0.00,0.65,0.56,4.77,4.14,5.57,4.82,0.00,0.00,4.78,4.20,7.21,7.84,9.46,9.54,0.00,0.00,9.96,8.28,5.10,4.87,6.68,6.95,0.00,0.00,7.47,5.05,0.15,0.14,0.20,0.22,0.00,0.00,0.21,0.15,0
'[13:36:28.515 20/01/2026]',0.58,0.53,0.68,0.60,0.00,0.00,0.69,0.56,4.80,4.21,5.62,4.93,0.00,0.00,4.82,4.27,7.35,7.97,9.64,9.70,0.00,0.00,10.15,8.42,5.18,4.99,6.77,7.10,0.00,0.00,7.58,5.14,0.14,0.14,0.19,0.22,0.00,0.00,0.21,0.14,0
'[13:36:28.543 20/01/2026]',0.55,0.55,0.66,0.64,0.00,0.00,0.67,0.59,4.80,4.24,5.64,4.98,0.00,0.00,4.82,4.29,7.46,8.13,9.78,9.89,0.00,0.00,10.31,8.57,5.22,5.07,6.80,7.21,0.00,0.00,7.63,5.20,0.17,0.14,0.21,0.21,0.00,0.00,0.23,0.14,0
'[13:36:28.572 20/01/2026]',0.53,0.53,0.64,0.65,0.00,0.00,0.65,0.57,4.80,4.26,5.67,4.99,0.00,0.00,4.86,4.30,7.57,8.25,9.90,10.06,0.00,0.00,10.42,8.68,5.22,5.12,6.80,7.25,0.00,0.00,7.65,5.22,0.16,0.15,0.21,0.24,0.00,0.00,0.22,0.16,0
'[13:36:28.600 20/01/2026]',0.56,0.52,0.69,0.63,0.00,0.00,0.69,0.55,4.82,4.29,5.73,5.04,0.00,0.00,4.92,4.33,7.66,8.35,10.02,10.18,0.00,0.00,10.53,8.76,5.17,5.14,6.74,7.25,0.00,0.00,7.61,5.22,0.16,0.14,0.20,0.23,0.00,0.00,0.22,0.15,0
'[13:36:28.628 20/01/2026]',0.59,0.54,0.72,0.67,0.00,0.00,0.71,0.58,4.84,4.34,5.81,5.10,0.00,0.00,5.02,4.39,7.77,8.43,10.12,10.30,0.00,0.00,10.60,8.82,5.14,5.12,6.69,7.21,0.00,0.00,7.56,5.18,0.16,0.14,0.21,0.23,0.00,0.00,0.22,0.15,0
'[13:36:28.657 20/01/2026]',0.62,0.57,0.75,0.69,0.00,0.00,0.73,0.60,4.86,4.40,5.88,5.18,0.00,0.00,5.10,4.45,7.87,8.52,10.22,10.42,0.00,0.00,10.68,8.87,5.10,5.11,6.64,7.17,0.00,0.00,7.52,5.12,0.16,0.14,0.21,0.23,0.00,0.00,0.22,0.15,0
'[13:36:28.684 20/01/2026]',0.64,0.60,0.79,0.72,0.00,0.00,0.76,0.62,4.91,4.45,5.99,5.26,0.00,0.00,5.23,4.52,7.98,8.60,10.34,10.52,0.00,0.00,10.76,8.92,5.12,5.09,6.65,7.13,0.00,0.00,7.52,5.07,0.16,0.15,0.21,0.23,0.00,0.00,0.23,0.15,0
'[13:36:28.712 20/01/2026]',0.65,0.61,0.79,0.75,0.00,0.00,0.75,0.64,4.98,4.53,6.12,5.38,0.00,0.00,5.37,4.61,8.09,8.69,10.45,10.65,0.00,0.00,10.82,8.98,5.15,5.11,6.68,7.16,0.00,0.00,7.55,5.06,0.16,0.14,0.22,0.23,0.00,0.00,0.24,0.15,0
'[13:36:28.741 20/01/2026]',0.62,0.62,0.76,0.75,0.00,0.00,0.72,0.64,5.06,4.62,6.27,5.52,0.00,0.00,5.52,4.71,8.23,8.77,10.61,10.77,0.00,0.00,10.92,9.03,5.17,5.14,6.69,7.21,0.00,0.00,7.55,5.06,0.17,0.14,0.24,0.24,0.00,0.00,0.25,0.16,0
'[13:36:28.770 20/01/2026]',0.58,0.59,0.70,0.72,0.00,0.00,0.67,0.61,5.16,4.73,6.45,5.68,0.00,0.00,5.70,4.83,8.39,8.89,10.79,10.93,0.00,0.00,11.04,9.10,5.14,5.16,6.64,7.23,0.00,0.00,7.50,5.05,0.17,0.15,0.23,0.26,0.00,0.00,0.24,0.16,0
'[13:36:28.797 20/01/2026]',0.55,0.55,0.65,0.67,0.00,0.00,0.62,0.57,5.26,4.85,6.61,5.88,0.00,0.00,5.87,4.96,8.54,9.02,10.95,11.12,0.00,0.00,11.15,9.19,5.12,5.15,6.60,7.20,0.00,0.00,7.46,5.00,0.17,0.15,0.23,0.25,0.00,0.00,0.23,0.16,0
'[13:36:28.825 20/01/2026]',0.57,0.54,0.65,0.63,0.00,0.00,0.60,0.53,5.34,4.96,6.76,6.06,0.00,0.00,6.02,5.08,8.68,9.15,11.11,11.29,0.00,0.00,11.26,9.28,5.10,5.14,6.56,7.16,0.00,0.00,7.42,4.96,0.17,0.15,0.22,0.24,0.00,0.00,0.22,0.16,0
'[13:36:28.854 20/01/2026]',0.59,0.55,0.66,0.62,0.00,0.00,0.61,0.52,5.42,5.07,6.90,6.23,0.00,0.00,6.16,5.19,8.81,9.26,11.25,11.45,0.00,0.00,11.36,9.36,5.08,5.13,6.52,7.14,0.00,0.00,7.38,4.92,0.17,0.16,0.22,0.23,0.00,0.00,0.22,0.16,0
'[13:36:28.881 20/01/2026]',0.57,0.56,0.65,0.62,0.00,0.00,0.61,0.53,5.53,5.16,7.07,6.39,0.00,0.00,6.32,5.29,8.95,9.37,11.40,11.60,0.00,0.00,11.45,9.44,5.02,5.12,6.43,7.11,0.00,0.00,7.30,4.88,0.18,0.16,0.24,0.23,0.00,0.00,0.24,0.16,0
'[13:36:28.909 20/01/2026]',0.61,0.56,0.70,0.62,0.00,0.00,0.66,0.53,5.66,5.28,7.24,6.56,0.00,0.00,6.49,5.41,9.06,9.47,11.51,11.74,0.00,0.00,11.50,9.51,4.91,5.08,6.28,7.03,0.00,0.00,7.16,4.82,0.18,0.16,0.25,0.24,0.00,0.00,0.25,0.17,0
'[13:36:28.938 20/01/2026]',0.65,0.60,0.76,0.66,0.00,0.00,0.73,0.58,5.70,5.41,7.32,6.74,0.00,0.00,6.58,5.54,9.06,9.56,11.49,11.85,0.00,0.00,11.42,9.55,4.72,4.99,6.03,6.90,0.00,0.00,6.90,4.71,0.17,0.16,0.23,0.26,0.00,0.00,0.23,0.18,0
'[13:36:28.967 20/01/2026]',0.62,0.64,0.73,0.73,0.00,0.00,0.70,0.63,5.67,5.46,7.28,6.82,0.00,0.00,6.52,5.59,8.99,9.53,11.36,11.82,0.00,0.00,11.23,9.47,4.49,4.82,5.70,6.65,0.00,0.00,6.55,4.52,0.19,0.17,0.25,0.24,0.00,0.00,0.25,0.17,0
'[13:36:28.988 20/01/2026]',0.62,0.61,0.73,0.71,0.00,0.00,0.70,0.60,5.59,5.44,7.18,6.76,0.00,0.00,6.42,5.55,8.87,9.43,11.18,11.67,0.00,0.00,11.00,9.33,4.23,4.60,5.34,6.30,0.00,0.00,6.17,4.29,0.19,0.18,0.26,0.26,0.00,0.00,0.26,0.19,0
'[13:36:28.994 20/01/2026]',0.64,0.61,0.76,0.71,0.00,0.00,0.74,0.60,5.46,5.36,7.02,6.67,0.00,0.00,6.24,5.47,8.72,9.29,10.94,11.50,0.00,0.00,10.72,9.14,3.96,4.35,4.99,5.93,0.00,0.00,5.83,4.03,0.19,0.18,0.26,0.27,0.00,0.00,0.26,0.19,0
'[13:36:29.003 20/01/2026]',0.67,0.63,0.80,0.75,0.00,0.00,0.78,0.62,5.33,5.24,6.86,6.51,0.00,0.00,6.07,5.33,8.55,9.11,10.70,11.25,0.00,0.00,10.45,8.92,3.73,4.11,4.69,5.58,0.00,0.00,5.53,3.75,0.19,0.18,0.26,0.28,0.00,0.00,0.25,0.19,0
'[13:36:29.020 20/01/2026]',0.71,0.67,0.84,0.78,0.00,0.00,0.82,0.67,5.21,5.10,6.71,6.36,0.00,0.00,5.92,5.18,8.41,8.91,10.48,11.02,0.00,0.00,10.20,8.69,3.51,3.90,4.40,5.26,0.00,0.00,5.24,3.52,0.19,0.17,0.25,0.27,0.00,0.00,0.25,0.18,0
'[13:36:29.037 20/01/2026]',0.74,0.71,0.88,0.81,0.00,0.00,0.85,0.70,5.10,4.97,6.57,6.22,0.00,0.00,5.77,5.04,8.27,8.74,10.28,10.81,0.00,0.00,9.97,8.48,3.31,3.71,4.14,4.97,0.00,0.00,4.98,3.30,0.18,0.17,0.25,0.27,0.00,0.00,0.24,0.17,0
'[13:36:29.053 20/01/2026]',0.74,0.74,0.87,0.84,0.00,0.00,0.84,0.74,4.96,4.85,6.38,6.10,0.00,0.00,5.58,4.91,8.10,8.57,10.03,10.61,0.00,0.00,9.71,8.28,3.15,3.53,3.91,4.70,0.00,0.00,4.74,3.10,0.18,0.16,0.24,0.26,0.00,0.00,0.24,0.17,0
'[13:36:29.070 20/01/2026]',0.74,0.73,0.85,0.83,0.00,0.00,0.82,0.73,4.83,4.71,6.22,5.93,0.00,0.00,5.41,4.75,7.95,8.38,9.81,10.37,0.00,0.00,9.46,8.05,2.99,3.39,3.70,4.46,0.00,0.00,4.52,2.94,0.18,0.16,0.23,0.25,0.00,0.00,0.23,0.17,0
'[13:36:29.090 20/01/2026]',0.77,0.73,0.89,0.81,0.00,0.00,0.86,0.72,4.63,4.57,5.98,5.77,0.00,0.00,5.18,4.60,7.80,8.20,9.59,10.15,0.00,0.00,9.21,7.85,2.82,3.26,3.54,4.24,0.00,0.00,4.24,2.79,0.18,0.15,0.23,0.24,0.00,0.00,0.23,0.16,0
'[13:36:29.105 20/01/2026]',0.80,0.75,0.93,0.85,0.00,0.00,0.90,0.74,4.44,4.38,5.76,5.55,0.00,0.00,4.97,4.41,7.65,8.02,9.39,9.94,0.00,0.00,8.99,7.63,2.66,3.08,3.61,3.96,0.00,0.00,3.98,2.61,0.18,0.15,0.24,0.24,0.00,0.00,0.23,0.16,0
'[13:36:29.120 20/01/2026]',0.83,0.77,0.97,0.89,0.00,0.00,0.93,0.76,4.27,4.21,5.55,5.34,0.00,0.00,4.78,4.24,7.52,7.85,9.21,9.75,0.00,0.00,8.78,7.44,2.63,2.92,3.67,3.74,0.00,0.00,3.81,2.45,0.18,0.15,0.24,0.25,0.00,0.00,0.23,0.16,0
'[13:36:29.140 20/01/2026]',0.79,0.79,0.95,0.92,0.00,0.00,0.92,0.77,4.04,4.05,5.26,5.15,0.00,0.00,4.47,4.07,7.32,7.70,8.94,9.57,0.00,0.00,8.47,7.26,2.68,2.76,3.70,3.79,0.00,0.00,3.81,2.30,0.20,0.14,0.27,0.25,0.00,0.00,0.26,0.16,0
'[13:36:29.153 20/01/2026]',0.76,0.75,0.95,0.92,0.00,0.00,0.93,0.74,3.83,3.83,4.99,4.89,0.00,0.00,4.19,3.84,7.13,7.48,8.69,9.29,0.00,0.00,8.19,7.01,2.73,2.61,3.73,3.79,0.00,0.00,3.81,2.21,0.22,0.17,0.30,0.28,0.00,0.00,0.28,0.17,0
'[13:36:29.170 20/01/2026]',0.82,0.72,1.01,0.95,0.00,0.00,0.97,0.71,3.58,3.62,4.71,4.65,0.00,0.00,3.92,3.62,6.96,7.28,8.45,9.03,0.00,0.00,7.90,6.79,2.71,2.47,3.68,3.79,0.00,0.00,3.74,2.19,0.22,0.19,0.29,0.31,0.00,0.00,0.28,0.19,0
'[13:36:29.187 20/01/2026]',0.88,0.76,1.06,0.99,0.00,0.00,1.00,0.77,3.35,3.38,4.45,4.44,0.00,0.00,3.68,3.36,6.81,7.09,8.24,8.76,0.00,0.00,7.64,6.58,2.69,2.43,3.64,3.73,0.00,0.00,3.67,2.14,0.21,0.19,0.29,0.31,0.00,0.00,0.28,0.19,0
'[13:36:29.204 20/01/2026]',0.93,0.81,1.11,1.03,0.00,0.00,1.04,0.82,3.14,3.16,4.21,4.24,0.00,0.00,3.45,3.12,6.66,6.92,8.03,8.52,0.00,0.00,7.39,6.39,2.67,2.39,3.69,3.67,0.00,0.00,3.61,2.19,0.21,0.19,0.29,0.31,0.00,0.00,0.28,0.19,0
'[13:36:29.220 20/01/2026]',0.91,0.86,1.09,1.06,0.00,0.00,1.03,0.87,3.05,2.95,4.08,4.06,0.00,0.00,3.35,2.90,6.49,6.76,7.81,8.29,0.00,0.00,7.12,6.21,2.57,2.35,3.67,3.61,0.00,0.00,3.47,2.24,0.19,0.18,0.27,0.31,0.00,0.00,0.26,0.18,0
'[13:36:29.236 20/01/2026]',0.89,0.85,1.06,1.05,0.00,0.00,0.99,0.85,2.99,2.86,3.99,4.00,0.00,0.00,3.29,2.78,6.32,6.56,7.59,8.03,0.00,0.00,6.84,5.99,2.48,2.24,3.64,3.46,0.00,0.00,3.34,2.22,0.19,0.17,0.27,0.29,0.00,0.00,0.26,0.18,0
'[13:36:29.254 20/01/2026]',0.87,0.84,1.03,1.01,0.00,0.00,0.98,0.84,2.93,2.79,3.91,3.97,0.00,0.00,3.23,2.69,6.16,6.38,7.38,7.76,0.00,0.00,6.59,5.78,2.41,2.19,3.62,3.36,0.00,0.00,3.23,2.19,0.20,0.17,0.27,0.29,0.00,0.00,0.26,0.17,0
'[13:36:29.270 20/01/2026]',0.83,0.83,0.99,0.98,0.00,0.00,0.93,0.84,2.94,2.72,3.90,3.95,0.00,0.00,3.23,2.60,6.03,6.20,7.23,7.51,0.00,0.00,6.39,5.60,2.42,2.17,3.64,3.33,0.00,0.00,3.17,2.16,0.20,0.17,0.28,0.29,0.00,0.00,0.26,0.17,0
'[13:36:29.286 20/01/2026]',0.78,0.79,0.95,0.94,0.00,0.00,0.91,0.79,2.94,2.71,3.89,3.98,0.00,0.00,3.24,2.58,5.92,6.06,7.09,7.32,0.00,0.00,6.21,5.44,2.43,2.19,3.65,3.35,0.00,0.00,3.20,2.18,0.21,0.18,0.28,0.29,0.00,0.00,0.27,0.18,0
'[13:36:29.303 20/01/2026]',0.76,0.75,0.92,0.92,0.00,0.00,0.88,0.75,2.97,2.70,3.91,4.01,0.00,0.00,3.29,2.56,5.84,5.92,6.99,7.13,0.00,0.00,6.07,5.30,2.43,2.20,3.65,3.36,0.00,0.00,3.20,2.19,0.22,0.19,0.30,0.29,0.00,0.00,0.28,0.19,0
'[13:36:29.320 20/01/2026]',0.75,0.71,0.90,0.89,0.00,0.00,0.86,0.73,3.00,2.73,3.94,4.07,0.00,0.00,3.33,2.58,5.77,5.83,6.90,6.99,0.00,0.00,5.94,5.20,2.43,2.21,3.65,3.36,0.00,0.00,3.21,2.20,0.23,0.20,0.31,0.31,0.00,0.00,0.30,0.20,0
'[13:36:29.337 20/01/2026]',0.77,0.69,0.91,0.86,0.00,0.00,0.87,0.72,3.11,2.75,4.05,4.14,0.00,0.00,3.46,2.59,5.76,5.75,6.88,6.85,0.00,0.00,5.89,5.11,2.37,2.22,3.57,3.36,0.00,0.00,3.15,2.21,0.21,0.20,0.29,0.32,0.00,0.00,0.28,0.20,0
'[13:36:29.353 20/01/2026]',0.78,0.71,0.92,0.87,0.00,0.00,0.89,0.73,3.21,2.85,4.16,4.28,0.00,0.00,3.58,2.68,5.75,5.71,6.85,6.77,0.00,0.00,5.83,5.07,2.32,2.17,3.49,3.29,0.00,0.00,3.09,2.16,0.20,0.19,0.28,0.31,0.00,0.00,0.27,0.19,0
'[13:36:29.371 20/01/2026]',0.80,0.73,0.94,0.88,0.00,0.00,0.90,0.74,3.31,2.94,4.26,4.41,0.00,0.00,3.70,2.76,5.73,5.67,6.83,6.69,0.00,0.00,5.79,5.03,2.27,2.13,3.42,3.23,0.00,0.00,3.03,2.12,0.19,0.18,0.26,0.29,0.00,0.00,0.25,0.18,0
