'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[14:21:29.336 20/01/2026]',0.94,0.77,0.26,0.26,0.00,0.00,0.67,0.19,8.17,7.98,2.19,2.12,0.00,0.00,2.46,0.87,7.03,6.47,2.35,2.20,0.00,0.00,3.54,0.92,4.68,4.37,1.57,1.49,0.00,0.00,3.73,1.02,0.07,0.09,0.06,0.06,0.00,0.00,0.24,0.11,0
'[14:21:29.352 20/01/2026]',0.91,0.74,0.25,0.24,0.00,0.00,0.66,0.19,8.19,8.04,2.19,2.11,0.00,0.00,2.51,0.87,7.01,6.48,2.36,2.22,0.00,0.00,3.60,0.93,4.64,4.28,1.56,1.49,0.00,0.00,3.79,1.03,0.07,0.10,0.06,0.06,0.00,0.00,0.24,0.11,0
'[14:21:29.369 20/01/2026]',0.88,0.71,0.23,0.23,0.00,0.00,0.66,0.19,8.21,8.10,2.20,2.10,0.00,0.00,2.55,0.88,6.99,6.49,2.37,2.25,0.00,0.00,3.66,0.94,4.61,4.20,1.55,1.48,0.00,0.00,3.85,1.04,0.08,0.10,0.05,0.06,0.00,0.00,0.24,0.11,0
'[14:21:29.386 20/01/2026]',0.85,0.68,0.22,0.22,0.00,0.00,0.65,0.19,8.22,8.15,2.20,2.09,0.00,0.00,2.59,0.89,6.97,6.50,2.38,2.26,0.00,0.00,3.71,0.95,4.57,4.13,1.54,1.48,0.00,0.00,3.91,1.05,0.08,0.11,0.05,0.06,0.00,0.00,0.24,0.11,0
'[14:21:29.403 20/01/2026]',0.83,0.65,0.21,0.21,0.00,0.00,0.65,0.19,8.24,8.20,2.20,2.09,0.00,0.00,2.63,0.89,6.95,6.51,2.38,2.28,0.00,0.00,3.76,0.97,4.54,4.06,1.53,1.48,0.00,0.00,3.96,1.05,0.09,0.11,0.06,0.06,0.00,0.00,0.24,0.11,0
'[14:21:29.428 20/01/2026]',0.84,0.63,0.21,0.20,0.00,0.00,0.64,0.19,8.21,8.25,2.20,2.08,0.00,0.00,2.67,0.90,6.95,6.52,2.38,2.30,0.00,0.00,3.78,0.97,4.49,3.99,1.53,1.48,0.00,0.00,4.04,1.06,0.09,0.12,0.06,0.06,0.00,0.00,0.23,0.11,0
'[14:21:29.455 20/01/2026]',0.88,0.65,0.22,0.20,0.00,0.00,0.64,0.18,8.17,8.25,2.19,2.06,0.00,0.00,2.72,0.90,6.94,6.52,2.38,2.30,0.00,0.00,3.78,0.97,4.42,3.93,1.53,1.49,0.00,0.00,4.11,1.08,0.10,0.12,0.05,0.06,0.00,0.00,0.23,0.11,0
'[14:21:29.483 20/01/2026]',0.91,0.68,0.23,0.21,0.00,0.00,0.65,0.18,8.12,8.23,2.18,2.03,0.00,0.00,2.78,0.91,6.96,6.51,2.36,2.29,0.00,0.00,3.77,0.97,4.32,3.85,1.52,1.51,0.00,0.00,4.17,1.09,0.10,0.12,0.05,0.06,0.00,0.00,0.22,0.11,0
'[14:21:29.511 20/01/2026]',0.96,0.71,0.24,0.22,0.00,0.00,0.65,0.17,8.05,8.20,2.18,2.00,0.00,0.00,2.85,0.91,6.96,6.52,2.34,2.27,0.00,0.00,3.75,0.97,4.25,3.75,1.51,1.51,0.00,0.00,4.22,1.12,0.10,0.12,0.06,0.06,0.00,0.00,0.22,0.11,0
'[14:21:29.545 20/01/2026]',1.04,0.74,0.26,0.22,0.00,0.00,0.65,0.16,7.99,8.17,2.17,1.98,0.00,0.00,2.93,0.92,6.93,6.52,2.33,2.25,0.00,0.00,3.71,0.97,4.18,3.68,1.50,1.52,0.00,0.00,4.24,1.14,0.11,0.12,0.06,0.06,0.00,0.00,0.22,0.11,0
'[14:21:29.575 20/01/2026]',1.12,0.83,0.28,0.24,0.00,0.00,0.64,0.16,7.93,8.15,2.16,1.96,0.00,0.00,3.00,0.92,6.90,6.51,2.31,2.22,0.00,0.00,3.67,0.97,4.12,3.65,1.50,1.52,0.00,0.00,4.27,1.16,0.12,0.13,0.05,0.05,0.00,0.00,0.22,0.11,0
'[14:21:29.603 20/01/2026]',1.19,0.92,0.30,0.26,0.00,0.00,0.64,0.15,7.73,8.14,2.11,1.94,0.00,0.00,3.07,0.93,6.71,6.49,2.30,2.20,0.00,0.00,3.63,0.97,4.04,3.62,1.50,1.53,0.00,0.00,4.27,1.18,0.14,0.13,0.06,0.05,0.00,0.00,0.21,0.11,0
'[14:21:29.632 20/01/2026]',1.21,0.97,0.33,0.27,0.00,0.00,0.63,0.15,7.48,7.99,2.05,1.89,0.00,0.00,3.13,0.92,6.46,6.35,2.28,2.16,0.00,0.00,3.59,0.96,3.95,3.69,1.49,1.50,0.00,0.00,4.28,1.18,0.17,0.16,0.06,0.05,0.00,0.00,0.21,0.11,0
'[14:21:29.662 20/01/2026]',1.19,1.00,0.33,0.28,0.00,0.00,0.61,0.15,7.14,7.80,1.95,1.83,0.00,0.00,3.18,0.91,6.13,6.17,2.24,2.10,0.00,0.00,3.57,0.94,3.78,3.77,1.45,1.44,0.00,0.00,4.27,1.18,0.16,0.18,0.06,0.06,0.00,0.00,0.20,0.10,0
'[14:21:29.690 20/01/2026]',1.11,1.00,0.33,0.27,0.00,0.00,0.60,0.14,6.78,7.52,1.85,1.74,0.00,0.00,3.24,0.90,5.77,5.96,2.18,2.02,0.00,0.00,3.56,0.93,3.59,3.79,1.40,1.40,0.00,0.00,4.27,1.17,0.16,0.17,0.06,0.06,0.00,0.00,0.20,0.10,0
'[14:21:29.718 20/01/2026]',1.05,0.97,0.31,0.26,0.00,0.00,0.59,0.14,6.43,7.22,1.74,1.65,0.00,0.00,3.28,0.90,5.44,5.75,2.13,1.94,0.00,0.00,3.55,0.93,3.40,3.79,1.36,1.37,0.00,0.00,4.26,1.16,0.15,0.17,0.07,0.06,0.00,0.00,0.19,0.10,0
'[14:21:29.746 20/01/2026]',1.00,0.94,0.29,0.25,0.00,0.00,0.58,0.15,6.10,6.93,1.64,1.57,0.00,0.00,3.33,0.89,5.13,5.57,2.07,1.87,0.00,0.00,3.53,0.94,3.22,3.77,1.32,1.34,0.00,0.00,4.26,1.14,0.15,0.17,0.07,0.06,0.00,0.00,0.19,0.10,0
'[14:21:29.776 20/01/2026]',0.94,0.91,0.28,0.24,0.00,0.00,0.58,0.15,5.79,6.65,1.55,1.50,0.00,0.00,3.37,0.89,4.85,5.41,2.03,1.81,0.00,0.00,3.52,0.94,3.06,3.75,1.28,1.31,0.00,0.00,4.26,1.12,0.14,0.17,0.07,0.06,0.00,0.00,0.18,0.10,0
'[14:21:29.805 20/01/2026]',0.89,0.88,0.26,0.23,0.00,0.00,0.57,0.15,5.50,6.40,1.47,1.43,0.00,0.00,3.40,0.88,4.58,5.27,1.98,1.75,0.00,0.00,3.49,0.95,2.92,3.74,1.25,1.28,0.00,0.00,4.27,1.10,0.14,0.16,0.07,0.06,0.00,0.00,0.18,0.10,0
'[14:21:29.834 20/01/2026]',0.84,0.85,0.25,0.22,0.00,0.00,0.60,0.15,5.22,6.16,1.39,1.37,0.00,0.00,3.39,0.88,4.35,5.14,1.94,1.70,0.00,0.00,3.44,0.96,2.80,3.73,1.22,1.25,0.00,0.00,4.28,1.09,0.13,0.16,0.07,0.06,0.00,0.00,0.17,0.10,0
'[14:21:29.864 20/01/2026]',0.80,0.80,0.24,0.21,0.00,0.00,0.63,0.15,4.96,5.93,1.32,1.33,0.00,0.00,3.37,0.88,4.14,5.04,1.89,1.66,0.00,0.00,3.36,0.97,2.69,3.75,1.19,1.25,0.00,0.00,4.29,1.07,0.13,0.15,0.07,0.06,0.00,0.00,0.17,0.10,0
'[14:21:29.893 20/01/2026]',0.75,0.75,0.23,0.20,0.00,0.00,0.65,0.14,4.71,5.71,1.26,1.29,0.00,0.00,3.33,0.89,3.96,4.96,1.84,1.61,0.00,0.00,3.33,0.96,2.58,3.77,1.15,1.24,0.00,0.00,4.23,1.04,0.12,0.14,0.07,0.06,0.00,0.00,0.17,0.10,0
'[14:21:29.923 20/01/2026]',0.71,0.72,0.22,0.19,0.00,0.00,0.61,0.14,4.48,5.50,1.20,1.25,0.00,0.00,3.35,0.90,3.79,4.91,1.79,1.56,0.00,0.00,3.39,0.94,2.48,3.78,1.12,1.23,0.00,0.00,4.12,1.01,0.11,0.14,0.07,0.06,0.00,0.00,0.18,0.09,0
'[14:21:29.952 20/01/2026]',0.67,0.69,0.21,0.18,0.00,0.00,0.58,0.13,4.27,5.29,1.14,1.20,0.00,0.00,3.38,0.91,3.64,4.87,1.75,1.52,0.00,0.00,3.44,0.93,2.39,3.78,1.09,1.21,0.00,0.00,3.99,0.97,0.11,0.14,0.07,0.06,0.00,0.00,0.17,0.09,0
'[14:21:29.981 20/01/2026]',0.65,0.68,0.22,0.17,0.00,0.00,0.57,0.13,4.11,5.08,1.10,1.17,0.00,0.00,3.45,0.91,3.50,4.84,1.72,1.52,0.00,0.00,3.51,0.96,2.33,3.76,1.06,1.19,0.00,0.00,3.85,0.95,0.11,0.13,0.07,0.06,0.00,0.00,0.17,0.09,0
'[14:21:30.011 20/01/2026]',0.63,0.66,0.22,0.18,0.00,0.00,0.54,0.12,3.97,4.89,1.07,1.14,0.00,0.00,3.50,0.92,3.40,4.81,1.71,1.50,0.00,0.00,3.61,0.98,2.30,3.74,1.02,1.17,0.00,0.00,3.70,0.92,0.11,0.12,0.07,0.06,0.00,0.00,0.17,0.09,0
'[14:21:30.042 20/01/2026]',0.60,0.65,0.21,0.18,0.00,0.00,0.51,0.12,3.83,4.72,1.03,1.12,0.00,0.00,3.55,0.92,3.30,4.79,1.69,1.49,0.00,0.00,3.69,0.99,2.27,3.74,0.99,1.14,0.00,0.00,3.56,0.90,0.11,0.12,0.07,0.06,0.00,0.00,0.16,0.08,0
'[14:21:30.073 20/01/2026]',0.59,0.63,0.21,0.19,0.00,0.00,0.50,0.12,3.73,4.56,1.02,1.11,0.00,0.00,3.56,0.92,3.22,4.77,1.69,1.47,0.00,0.00,3.81,1.01,2.23,3.73,0.95,1.12,0.00,0.00,3.41,0.88,0.11,0.12,0.07,0.07,0.00,0.00,0.16,0.08,0
'[14:21:30.103 20/01/2026]',0.56,0.62,0.21,0.20,0.00,0.00,0.49,0.13,3.62,4.42,1.00,1.12,0.00,0.00,3.56,0.93,3.16,4.75,1.69,1.44,0.00,0.00,3.92,1.02,2.19,3.72,0.91,1.09,0.00,0.00,3.29,0.86,0.10,0.12,0.07,0.07,0.00,0.00,0.15,0.08,0
'[14:21:30.132 20/01/2026]',0.54,0.60,0.21,0.21,0.00,0.00,0.49,0.14,3.53,4.28,0.99,1.12,0.00,0.00,3.56,0.93,3.10,4.73,1.69,1.42,0.00,0.00,4.03,1.03,2.16,3.71,0.88,1.05,0.00,0.00,3.17,0.84,0.10,0.11,0.07,0.07,0.00,0.00,0.14,0.08,0
'[14:21:30.162 20/01/2026]',0.52,0.59,0.21,0.22,0.00,0.00,0.50,0.15,3.44,4.16,0.99,1.13,0.00,0.00,3.53,0.94,3.05,4.71,1.68,1.42,0.00,0.00,4.15,1.04,2.12,3.70,0.85,1.02,0.00,0.00,3.10,0.83,0.09,0.11,0.07,0.06,0.00,0.00,0.15,0.08,0
'[14:21:30.192 20/01/2026]',0.50,0.63,0.20,0.22,0.00,0.00,0.52,0.15,3.35,4.00,0.99,1.14,0.00,0.00,3.48,0.95,3.00,4.74,1.67,1.43,0.00,0.00,4.25,1.04,2.09,3.68,0.83,0.98,0.00,0.00,3.02,0.85,0.09,0.11,0.07,0.06,0.00,0.00,0.14,0.07,0
'[14:21:30.224 20/01/2026]',0.49,0.65,0.20,0.23,0.00,0.00,0.55,0.15,3.27,3.89,0.99,1.14,0.00,0.00,3.36,0.96,2.95,4.79,1.66,1.44,0.00,0.00,4.30,1.04,2.06,3.68,0.81,0.95,0.00,0.00,2.92,0.88,0.09,0.13,0.07,0.06,0.00,0.00,0.15,0.07,0
'[14:21:30.256 20/01/2026]',0.47,0.70,0.19,0.24,0.00,0.00,0.58,0.16,3.22,3.81,1.00,1.15,0.00,0.00,3.23,0.97,2.89,4.89,1.66,1.46,0.00,0.00,4.31,1.04,2.01,3.65,0.78,0.92,0.00,0.00,2.80,0.90,0.09,0.14,0.07,0.06,0.00,0.00,0.15,0.07,0
'[14:21:30.288 20/01/2026]',0.44,0.68,0.19,0.23,0.00,0.00,0.60,0.15,3.18,3.82,1.00,1.17,0.00,0.00,3.07,0.99,2.82,5.01,1.66,1.49,0.00,0.00,4.28,1.04,1.95,3.57,0.76,0.87,0.00,0.00,2.68,0.93,0.09,0.14,0.07,0.06,0.00,0.00,0.15,0.07,0
'[14:21:30.319 20/01/2026]',0.41,0.67,0.18,0.22,0.00,0.00,0.63,0.16,3.15,3.86,1.02,1.20,0.00,0.00,2.95,1.01,2.86,5.11,1.65,1.53,0.00,0.00,4.28,1.03,1.89,3.46,0.75,0.82,0.00,0.00,2.59,0.95,0.09,0.14,0.06,0.06,0.00,0.00,0.15,0.07,0
'[14:21:30.351 20/01/2026]',0.39,0.67,0.18,0.22,0.00,0.00,0.67,0.16,3.14,3.89,1.04,1.23,0.00,0.00,2.84,1.03,2.90,5.18,1.64,1.57,0.00,0.00,4.28,1.01,1.83,3.33,0.76,0.79,0.00,0.00,2.51,0.96,0.09,0.14,0.07,0.06,0.00,0.00,0.15,0.07,0
'[14:21:30.382 20/01/2026]',0.37,0.69,0.18,0.22,0.00,0.00,0.69,0.17,3.12,3.93,1.07,1.28,0.00,0.00,2.76,1.05,2.95,5.23,1.63,1.61,0.00,0.00,4.31,0.99,1.78,3.17,0.76,0.78,0.00,0.00,2.43,0.97,0.08,0.15,0.07,0.06,0.00,0.00,0.14,0.07,0
'[14:21:30.414 20/01/2026]',0.36,0.67,0.18,0.23,0.00,0.00,0.70,0.18,3.12,3.94,1.12,1.32,0.00,0.00,2.68,1.07,2.98,5.24,1.60,1.64,0.00,0.00,4.36,0.97,1.74,2.99,0.76,0.77,0.00,0.00,2.34,0.98,0.08,0.14,0.07,0.06,0.00,0.00,0.14,0.08,0
'[14:21:30.448 20/01/2026]',0.35,0.65,0.18,0.22,0.00,0.00,0.73,0.18,3.11,3.94,1.15,1.37,0.00,0.00,2.59,1.10,2.99,5.25,1.55,1.65,0.00,0.00,4.42,0.95,1.73,2.83,0.77,0.76,0.00,0.00,2.25,1.00,0.08,0.14,0.07,0.06,0.00,0.00,0.13,0.07,0
'[14:21:30.470 20/01/2026]',0.33,0.64,0.17,0.22,0.00,0.00,0.73,0.18,3.09,3.92,1.18,1.40,0.00,0.00,2.51,1.11,2.99,5.23,1.49,1.65,0.00,0.00,4.47,0.91,1.72,2.71,0.77,0.74,0.00,0.00,2.18,1.03,0.08,0.13,0.07,0.06,0.00,0.00,0.13,0.07,0
'[14:21:30.474 20/01/2026]',0.32,0.63,0.17,0.22,0.00,0.00,0.73,0.19,3.07,3.88,1.21,1.41,0.00,0.00,2.44,1.12,2.99,5.20,1.44,1.65,0.00,0.00,4.52,0.87,1.71,2.72,0.78,0.72,0.00,0.00,2.11,1.07,0.08,0.14,0.08,0.06,0.00,0.00,0.13,0.08,0
'[14:21:30.486 20/01/2026]',0.31,0.62,0.16,0.22,0.00,0.00,0.74,0.20,3.06,3.85,1.24,1.43,0.00,0.00,2.37,1.12,2.99,5.17,1.39,1.65,0.00,0.00,4.57,0.84,1.70,2.75,0.78,0.73,0.00,0.00,2.05,1.10,0.08,0.14,0.08,0.06,0.00,0.00,0.14,0.08,0
'[14:21:30.503 20/01/2026]',0.29,0.62,0.15,0.22,0.00,0.00,0.74,0.20,3.05,3.82,1.26,1.44,0.00,0.00,2.32,1.12,2.99,5.14,1.35,1.64,0.00,0.00,4.61,0.80,1.70,2.77,0.79,0.77,0.00,0.00,2.00,1.14,0.08,0.14,0.09,0.07,0.00,0.00,0.14,0.09,0
'[14:21:30.520 20/01/2026]',0.28,0.61,0.16,0.23,0.00,0.00,0.75,0.21,3.03,3.79,1.27,1.45,0.00,0.00,2.37,1.13,2.99,5.12,1.29,1.64,0.00,0.00,4.64,0.77,1.68,2.79,0.78,0.80,0.00,0.00,1.96,1.17,0.08,0.15,0.09,0.07,0.00,0.00,0.15,0.09,0
'[14:21:30.536 20/01/2026]',0.27,0.64,0.15,0.23,0.00,0.00,0.85,0.23,2.99,3.73,1.27,1.45,0.00,0.00,2.52,1.12,2.96,5.07,1.22,1.63,0.00,0.00,4.74,0.73,1.67,2.79,0.78,0.84,0.00,0.00,1.91,1.19,0.07,0.14,0.09,0.07,0.00,0.00,0.15,0.09,0
'[14:21:30.553 20/01/2026]',0.26,0.62,0.15,0.22,0.00,0.00,0.94,0.22,2.95,3.64,1.27,1.44,0.00,0.00,2.67,1.10,2.93,4.98,1.16,1.61,0.00,0.00,4.87,0.70,1.66,2.76,0.77,0.87,0.00,0.00,1.87,1.21,0.07,0.13,0.09,0.07,0.00,0.00,0.16,0.09,0
'[14:21:30.570 20/01/2026]',0.25,0.60,0.15,0.21,0.00,0.00,1.02,0.22,2.92,3.56,1.28,1.45,0.00,0.00,2.82,1.08,2.91,4.89,1.10,1.60,0.00,0.00,4.99,0.68,1.64,2.71,0.77,0.91,0.00,0.00,1.84,1.23,0.07,0.13,0.09,0.07,0.00,0.00,0.18,0.09,0
'[14:21:30.586 20/01/2026]',0.24,0.59,0.14,0.21,0.00,0.00,1.09,0.22,2.89,3.49,1.28,1.45,0.00,0.00,2.95,1.06,2.88,4.80,1.05,1.58,0.00,0.00,5.10,0.70,1.63,2.66,0.77,0.94,0.00,0.00,1.81,1.24,0.07,0.14,0.09,0.06,0.00,0.00,0.19,0.09,0
'[14:21:30.603 20/01/2026]',0.24,0.57,0.14,0.21,0.00,0.00,1.25,0.22,2.85,3.42,1.28,1.45,0.00,0.00,3.20,1.05,2.87,4.71,0.99,1.57,0.00,0.00,5.32,0.74,1.61,2.62,0.76,0.97,0.00,0.00,1.75,1.26,0.07,0.14,0.09,0.06,0.00,0.00,0.19,0.09,0
'[14:21:30.620 20/01/2026]',0.25,0.57,0.14,0.21,0.00,0.00,1.40,0.22,2.82,3.35,1.28,1.46,0.00,0.00,3.42,1.04,2.85,4.60,0.94,1.55,0.00,0.00,5.53,0.79,1.58,2.57,0.76,0.99,0.00,0.00,1.69,1.27,0.07,0.14,0.09,0.06,0.00,0.00,0.20,0.09,0
'[14:21:30.637 20/01/2026]',0.27,0.57,0.14,0.21,0.00,0.00,1.44,0.22,2.77,3.28,1.27,1.46,0.00,0.00,3.61,1.03,2.84,4.50,0.90,1.54,0.00,0.00,5.81,0.83,1.57,2.53,0.76,1.02,0.00,0.00,1.69,1.28,0.07,0.13,0.09,0.06,0.00,0.00,0.21,0.09,0
'[14:21:30.653 20/01/2026]',0.28,0.58,0.15,0.21,0.00,0.00,1.47,0.22,2.73,3.22,1.27,1.45,0.00,0.00,3.78,1.01,2.84,4.56,0.86,1.53,0.00,0.00,6.07,0.86,1.56,2.51,0.76,1.04,0.00,0.00,1.70,1.28,0.07,0.13,0.09,0.06,0.00,0.00,0.23,0.09,0
'[14:21:30.670 20/01/2026]',0.30,0.58,0.16,0.21,0.00,0.00,1.50,0.22,2.70,3.16,1.27,1.45,0.00,0.00,3.94,1.00,2.83,4.71,0.83,1.53,0.00,0.00,6.31,0.89,1.55,2.48,0.76,1.07,0.00,0.00,1.70,1.28,0.07,0.12,0.09,0.06,0.00,0.00,0.25,0.09,0
'[14:21:30.686 20/01/2026]',0.31,0.59,0.16,0.21,0.00,0.00,1.50,0.21,2.63,3.11,1.25,1.45,0.00,0.00,4.11,0.99,2.84,4.84,0.81,1.55,0.00,0.00,6.56,0.91,1.57,2.46,0.77,1.09,0.00,0.00,1.70,1.28,0.07,0.11,0.08,0.06,0.00,0.00,0.25,0.08,0
'[14:21:30.704 20/01/2026]',0.32,0.63,0.17,0.22,0.00,0.00,1.50,0.22,2.58,3.06,1.23,1.44,0.00,0.00,4.27,0.97,2.86,4.99,0.79,1.57,0.00,0.00,6.78,0.93,1.58,2.46,0.79,1.11,0.00,0.00,1.69,1.28,0.07,0.11,0.08,0.05,0.00,0.00,0.24,0.08,0
'[14:21:30.719 20/01/2026]',0.34,0.67,0.17,0.23,0.00,0.00,1.51,0.23,2.51,3.01,1.22,1.43,0.00,0.00,4.38,0.95,2.86,5.13,0.79,1.59,0.00,0.00,7.02,0.95,1.60,2.45,0.80,1.14,0.00,0.00,1.68,1.29,0.07,0.11,0.09,0.05,0.00,0.00,0.24,0.08,0
'[14:21:30.736 20/01/2026]',0.34,0.72,0.18,0.25,0.00,0.00,1.51,0.24,2.43,2.96,1.21,1.41,0.00,0.00,4.49,0.93,2.85,5.25,0.80,1.60,0.00,0.00,7.23,0.95,1.62,2.43,0.82,1.15,0.00,0.00,1.66,1.28,0.07,0.11,0.08,0.05,0.00,0.00,0.24,0.08,0
'[14:21:30.753 20/01/2026]',0.34,0.75,0.19,0.26,0.00,0.00,1.51,0.25,2.36,2.93,1.19,1.40,0.00,0.00,4.68,0.90,2.85,5.35,0.82,1.60,0.00,0.00,7.43,0.95,1.63,2.38,0.83,1.16,0.00,0.00,1.64,1.26,0.08,0.11,0.08,0.05,0.00,0.00,0.24,0.08,0
'[14:21:30.771 20/01/2026]',0.34,0.77,0.20,0.26,0.00,0.00,1.51,0.26,2.30,2.91,1.18,1.38,0.00,0.00,4.85,0.88,2.84,5.45,0.83,1.61,0.00,0.00,7.61,0.96,1.65,2.34,0.85,1.16,0.00,0.00,1.62,1.25,0.08,0.10,0.08,0.05,0.00,0.00,0.24,0.08,0
'[14:21:30.786 20/01/2026]',0.34,0.79,0.21,0.27,0.00,0.00,1.55,0.26,2.23,2.88,1.17,1.36,0.00,0.00,5.04,0.86,2.84,5.54,0.84,1.61,0.00,0.00,7.76,0.96,1.66,2.30,0.87,1.17,0.00,0.00,1.59,1.24,0.08,0.10,0.09,0.05,0.00,0.00,0.23,0.08,0
'[14:21:30.803 20/01/2026]',0.34,0.80,0.22,0.28,0.00,0.00,1.59,0.27,2.17,2.86,1.16,1.34,0.00,0.00,5.21,0.83,2.86,5.62,0.84,1.61,0.00,0.00,7.90,0.96,1.66,2.26,0.88,1.18,0.00,0.00,1.57,1.23,0.08,0.10,0.09,0.05,0.00,0.00,0.22,0.09,0
'[14:21:30.819 20/01/2026]',0.34,0.82,0.23,0.29,0.00,0.00,1.63,0.28,2.11,2.84,1.15,1.32,0.00,0.00,5.37,0.80,2.89,5.69,0.85,1.61,0.00,0.00,8.02,0.96,1.67,2.23,0.90,1.19,0.00,0.00,1.57,1.23,0.08,0.10,0.10,0.05,0.00,0.00,0.22,0.09,0
'[14:21:30.836 20/01/2026]',0.35,0.83,0.23,0.29,0.00,0.00,1.66,0.29,2.05,2.82,1.14,1.30,0.00,0.00,5.52,0.77,2.91,5.76,0.85,1.61,0.00,0.00,8.14,0.95,1.68,2.20,0.91,1.20,0.00,0.00,1.59,1.23,0.08,0.10,0.10,0.06,0.00,0.00,0.21,0.09,0
'[14:21:30.853 20/01/2026]',0.35,0.85,0.24,0.30,0.00,0.00,1.69,0.30,2.00,2.80,1.13,1.29,0.00,0.00,5.65,0.75,2.93,5.82,0.86,1.61,0.00,0.00,8.25,0.95,1.68,2.17,0.92,1.20,0.00,0.00,1.62,1.23,0.08,0.09,0.11,0.06,0.00,0.00,0.21,0.09,0
'[14:21:30.871 20/01/2026]',0.34,0.86,0.25,0.31,0.00,0.00,1.70,0.31,1.95,2.78,1.12,1.27,0.00,0.00,5.77,0.73,2.94,5.88,0.86,1.61,0.00,0.00,8.34,0.95,1.69,2.15,0.94,1.21,0.00,0.00,1.65,1.23,0.08,0.09,0.10,0.06,0.00,0.00,0.22,0.10,0
'[14:21:30.886 20/01/2026]',0.33,0.85,0.24,0.31,0.00,0.00,1.68,0.31,1.89,2.77,1.10,1.26,0.00,0.00,5.91,0.70,2.94,5.91,0.86,1.61,0.00,0.00,8.37,0.95,1.70,2.15,0.97,1.22,0.00,0.00,1.64,1.24,0.07,0.09,0.10,0.06,0.00,0.00,0.22,0.10,0
'[14:21:30.903 20/01/2026]',0.33,0.85,0.25,0.31,0.00,0.00,1.65,0.31,1.84,2.77,1.08,1.23,0.00,0.00,6.00,0.67,2.94,5.94,0.85,1.61,0.00,0.00,8.36,0.94,1.71,2.15,1.01,1.23,0.00,0.00,1.60,1.25,0.07,0.09,0.10,0.06,0.00,0.00,0.22,0.10,0
'[14:21:30.919 20/01/2026]',0.33,0.86,0.25,0.31,0.00,0.00,1.62,0.31,1.79,2.79,1.05,1.21,0.00,0.00,6.09,0.64,2.94,5.95,0.85,1.61,0.00,0.00,8.36,0.92,1.73,2.15,1.04,1.23,0.00,0.00,1.67,1.26,0.07,0.08,0.10,0.06,0.00,0.00,0.23,0.10,0
'[14:21:30.936 20/01/2026]',0.34,0.87,0.25,0.31,0.00,0.00,1.59,0.31,1.74,2.80,1.03,1.20,0.00,0.00,6.17,0.62,2.93,5.96,0.84,1.61,0.00,0.00,8.34,0.91,1.73,2.16,1.07,1.24,0.00,0.00,1.73,1.27,0.07,0.08,0.10,0.06,0.00,0.00,0.23,0.10,0
'[14:21:30.952 20/01/2026]',0.35,0.88,0.26,0.31,0.00,0.00,1.56,0.31,1.69,2.83,1.00,1.19,0.00,0.00,6.24,0.62,2.93,5.96,0.84,1.60,0.00,0.00,8.32,0.88,1.74,2.15,1.10,1.25,0.00,0.00,1.79,1.29,0.07,0.08,0.10,0.06,0.00,0.00,0.23,0.10,0
'[14:21:30.969 20/01/2026]',0.37,0.89,0.28,0.31,0.00,0.00,1.57,0.31,1.65,2.85,0.96,1.18,0.00,0.00,6.28,0.61,2.92,5.96,0.87,1.60,0.00,0.00,8.27,0.86,1.72,2.14,1.11,1.26,0.00,0.00,1.84,1.30,0.08,0.08,0.11,0.06,0.00,0.00,0.23,0.10,0
'[14:21:30.986 20/01/2026]',0.38,0.89,0.29,0.31,0.00,0.00,1.58,0.30,1.64,2.88,0.92,1.16,0.00,0.00,6.31,0.60,2.91,5.95,0.89,1.60,0.00,0.00,8.22,0.84,1.70,2.14,1.12,1.28,0.00,0.00,1.89,1.33,0.08,0.08,0.11,0.06,0.00,0.00,0.23,0.10,0
'[14:21:31.003 20/01/2026]',0.41,0.90,0.31,0.30,0.00,0.00,1.56,0.29,1.62,2.90,0.88,1.15,0.00,0.00,6.31,0.59,2.91,5.95,0.91,1.60,0.00,0.00,8.15,0.82,1.67,2.13,1.12,1.29,0.00,0.00,1.95,1.35,0.08,0.07,0.10,0.06,0.00,0.00,0.24,0.10,0
'[14:21:31.019 20/01/2026]',0.43,0.91,0.33,0.32,0.00,0.00,1.53,0.30,1.61,2.93,0.84,1.12,0.00,0.00,6.32,0.59,2.90,5.95,0.92,1.62,0.00,0.00,8.08,0.83,1.64,2.13,1.12,1.31,0.00,0.00,1.99,1.38,0.08,0.07,0.10,0.06,0.00,0.00,0.24,0.10,0
'[14:21:31.036 20/01/2026]',0.45,0.91,0.35,0.34,0.00,0.00,1.51,0.31,1.59,2.95,0.83,1.09,0.00,0.00,6.32,0.61,2.90,5.94,0.93,1.64,0.00,0.00,8.01,0.83,1.61,2.13,1.12,1.34,0.00,0.00,2.04,1.41,0.08,0.07,0.10,0.07,0.00,0.00,0.25,0.10,0
